Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-l5qr,checkpoint-yh8g,checkpoint-32xf,checkpoint-r79k,checkpoint-vhwm,branch-jtmv,branch-dn75,branch-6kna,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,Spreadsheet Name,randomise_blocks,randomise_trials,display,ANSWER,chosen face,not chosen face,rand_male_face1,rand_male_face2,rand_male_face3,rand_male_face4,rand_male_face5,rand_male_face6,rand_male_face7,rand_male_face8,image_male,Participant_preference,face_rating,random number,fixation_times
10,1551372423126,28/02/2019 16:47:03,1551372423439,0,28/02/2019 16:47:03,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,rating19,response_slider_initialValue,0,50,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
11,1551372433444,28/02/2019 16:47:13,1551372433790,0,28/02/2019 16:47:13,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,rating19,response_slider_endValue,10350.220000022091,65,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
12,1551372433553,28/02/2019 16:47:13,1551372433796,0,28/02/2019 16:47:13,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,Zone4,continue_button,10350.220000022091,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
13,1551372435501,28/02/2019 16:47:15,1551372435808,0,28/02/2019 16:47:15,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,17,next sequence?,advancementZone,continue_button,1927.9699999606237,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
14,1551372439198,28/02/2019 16:47:19,1551372439557,0,28/02/2019 16:47:19,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,1,option1,Zone1,response_button_text,2521.6200000140816,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
15,1551372440844,28/02/2019 16:47:20,1551372441185,0,28/02/2019 16:47:21,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,2,option2,Zone1,response_button_text,1468.7899999553338,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
16,1551372442079,28/02/2019 16:47:22,1551372442425,0,28/02/2019 16:47:22,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,3,option3,Zone1,response_button_text,1141.9549999991432,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
17,1551372443287,28/02/2019 16:47:23,1551372443646,0,28/02/2019 16:47:23,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,4,option4,Zone1,response_button_text,1132.6300000073388,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
18,1551372444662,28/02/2019 16:47:24,1551372444992,0,28/02/2019 16:47:24,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,5,option5,Zone1,response_button_text,1218.5349999926984,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
19,1551372448414,28/02/2019 16:47:28,1551372448779,0,28/02/2019 16:47:28,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,6,option6,Zone9,response_button_image,3683.595000067726,Google_1_Kathleen Wittman_13_oval.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
20,1551372450026,28/02/2019 16:47:30,1551372450370,0,28/02/2019 16:47:30,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,14,grey6,Zone1,continue_button,1522.4349999334663,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
21,1551372450682,28/02/2019 16:47:30,1551372451035,0,28/02/2019 16:47:31,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,15,grey7,Zone1,continue_button,615.0800000177696,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
22,1551372451061,28/02/2019 16:47:31,1551372451365,0,28/02/2019 16:47:31,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,rating19,response_slider_initialValue,0,50,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
23,1551372454751,28/02/2019 16:47:34,1551372455080,0,28/02/2019 16:47:35,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,rating19,response_slider_endValue,3715.2899999637157,57,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
24,1551372454911,28/02/2019 16:47:34,1551372455085,0,28/02/2019 16:47:35,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,Zone4,continue_button,3715.2899999637157,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
25,1551372456283,28/02/2019 16:47:36,1551372456625,0,28/02/2019 16:47:36,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,17,next sequence?,advancementZone,continue_button,1457.6550000347197,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
26,1551372458908,28/02/2019 16:47:38,1551372459221,0,28/02/2019 16:47:39,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,1,option1,Zone1,response_button_text,1603.5499999998137,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
27,1551372460081,28/02/2019 16:47:40,1551372460421,0,28/02/2019 16:47:40,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,2,option2,Zone1,response_button_text,1123.4000000404194,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
28,1551372461220,28/02/2019 16:47:41,1551372461560,0,28/02/2019 16:47:41,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,3,option3,Zone1,response_button_text,1047.9599999962375,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
29,1551372462408,28/02/2019 16:47:42,1551372462744,0,28/02/2019 16:47:42,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,4,option4,Zone1,response_button_text,1036.324999993667,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
30,1551372463517,28/02/2019 16:47:43,1551372463863,0,28/02/2019 16:47:43,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,5,option5,Zone1,response_button_text,973.7949999980628,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
31,1551372465005,28/02/2019 16:47:45,1551372465352,0,28/02/2019 16:47:45,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,6,option6,Zone1,response_button_text,1348.2699999585748,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
32,1551372467131,28/02/2019 16:47:47,1551372467487,0,28/02/2019 16:47:47,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,7,option7,Zone1,response_button_text,2015.1850000256673,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
33,1551372470596,28/02/2019 16:47:50,1551372470949,0,28/02/2019 16:47:50,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,8,option8,Zone1,response_button_image,3364.8749999701977,Google_1_Jeffery Barnum_11_oval.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
34,1551372471019,28/02/2019 16:47:51,1551372471288,0,28/02/2019 16:47:51,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,rating19,response_slider_initialValue,0,50,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
35,1551372473803,28/02/2019 16:47:53,1551372474161,0,28/02/2019 16:47:54,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,rating19,response_slider_endValue,2873.5100000631064,48,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
36,1551372473913,28/02/2019 16:47:53,1551372474168,0,28/02/2019 16:47:54,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,Zone4,continue_button,2873.5100000631064,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
37,1551372475725,28/02/2019 16:47:55,1551372476071,0,28/02/2019 16:47:56,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,17,next sequence?,advancementZone,continue_button,1845.5649999668822,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
38,1551372479178,28/02/2019 16:47:59,1551372479458,0,28/02/2019 16:47:59,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,1,option1,Zone1,response_button_text,2419.1850000061095,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Albert Belk_7_oval.jpg,Google_1_Jonathan Gaudette_3_oval.jpg,Google_1_Jerry Cunha_3_oval.jpg,Google_1_Joe Garver_12_oval.jpg,Google_1_Henry Morel_7_oval.jpg,Google_1_Albert Braun_15_oval.jpg,Google_1_James Serrano_19_oval.jpg,Google_1_Charles Carruth_5_oval.jpg,,,,,
39,1551372481116,28/02/2019 16:48:01,1551372481478,0,28/02/2019 16:48:01,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,2,option2,Zone1,response_button_text,1718.7250000424683,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Albert Belk_7_oval.jpg,Google_1_Jonathan Gaudette_3_oval.jpg,Google_1_Jerry Cunha_3_oval.jpg,Google_1_Joe Garver_12_oval.jpg,Google_1_Henry Morel_7_oval.jpg,Google_1_Albert Braun_15_oval.jpg,Google_1_James Serrano_19_oval.jpg,Google_1_Charles Carruth_5_oval.jpg,,,,,
40,1551372482135,28/02/2019 16:48:02,1551372482450,0,28/02/2019 16:48:02,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,3,option3,Zone1,response_button_text,863.9700000640005,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Albert Belk_7_oval.jpg,Google_1_Jonathan Gaudette_3_oval.jpg,Google_1_Jerry Cunha_3_oval.jpg,Google_1_Joe Garver_12_oval.jpg,Google_1_Henry Morel_7_oval.jpg,Google_1_Albert Braun_15_oval.jpg,Google_1_James Serrano_19_oval.jpg,Google_1_Charles Carruth_5_oval.jpg,,,,,
41,1551372483479,28/02/2019 16:48:03,1551372483812,0,28/02/2019 16:48:03,6235,13,task-dvb3,,2241931,BLIND,610681,Faces,complete,,5c780d4de62652000156ed57,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1280x720,1280x554,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,4,option4,Zone1,response_button_text,1136.3150000106543,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Albert Belk_7_oval.jpg,Google_1_Jonathan Gaudette_3_oval.jpg,Google_1_Jerry Cunha_3_oval.jpg,Google_1_Joe Garver_12_oval.jpg,Google_1_Henry Morel_7_oval.jpg,Google_1_Albert Braun_15_oval.jpg,Google_1_James Serrano_19_oval.jpg,Google_1_Charles Carruth_5_oval.jpg,,,,,
